transcript	WormBaseGeneID	GeneName	biotype	strain	expression
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	JU2234	3.34269796098852
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	JU2250	3.94240460851998
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	JU2257	2.81522612464552
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	JU2464	3.19667956354697
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	JU2466	3.39911617310503
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	JU2478	3.65192482097053
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	JU2513	3.03315192553172
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	JU2519	4.56332399270724
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	JU2522	3.07259727307603
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	JU2526	3.41844730269717
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	JU2534	2.62280383881446
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	JU2565	3.25584723195837
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	JU2566	3.2137141467865
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	JU2570	4.78511377137621
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	JU2572	3.70490731355608
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	JU2575	3.60671603619925
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	JU2576	3.35038548139362
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	JU2578	3.18266222432147
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	JU2581	3.42836894458131
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	JU2586	3.21431125302489
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	JU2592	3.86328768716076
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	JU2600	3.64623770845021
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	JU2610	4.24143489256415
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	JU2619	2.9636178551777
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	JU2811	2.85298819630826
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	JU2838	3.37366413031314
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	JU2841	3.26084189010135
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	JU2853	3.66455816436484
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	JU2862	3.37149869665877
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	JU2866	3.43432725755719
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	JU2879	3.24362463981909
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	JU2906	3.33243251607842
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	JU2907	2.73826625173908
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	JU310	2.56509408618705
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	JU311	3.78467340522875
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	JU3128	2.92779731435407
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	JU3132	3.99132631670024
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	JU3134	3.59659541534136
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	JU3140	4.11295639011024
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	JU3144	4.43338751398747
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	JU323	4.29555928936534
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	JU346	3.07757797280183
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	JU360	3.08706360729864
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	JU367	3.90581634535018
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	JU394	2.60891287309198
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	JU397	4.1099700554592
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	JU406	4.32401543096866
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	JU440	3.08194335700369
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	JU642	2.09927795568321
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	JU774	4.212248930896
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	JU775	3.38630241366801
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	JU778	3.15144700848637
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	JU782	3.54422582997234
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	JU792	3.8704165716931
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	JU830	2.61598893769493
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	JU847	2.95455122194517
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	KR314	3.98667658349099
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	LKC34	4.25770271832742
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	MY1	3.29439208542733
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	MY10	2.07964981478285
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	MY16	3.19288002120919
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	MY18	1.89697941023603
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	MY2147	3.22456050186805
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	MY2212	3.47401436765229
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	MY23	3.76703324376293
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	MY2573	3.72775282358993
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	MY2585	2.38496174781451
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	MY2713	3.15030867233444
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	MY518	2.83708669505428
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	MY772	3.09655014971813
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	MY795	4.03334227121285
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	MY920	3.12770331444719
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	N2	3.41518563663353
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	NIC1	4.03893389358435
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	NIC166	3.07054702890034
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	NIC199	4.93636437179777
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	NIC2	2.91145212350114
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	NIC207	2.98599308994541
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	NIC231	3.6019001954282
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	NIC236	3.77024151075022
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	NIC242	3.45618899674247
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	NIC251	1.86879192892901
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	NIC252	3.69653894196368
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	NIC255	3.17102763381674
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	NIC256	3.71031734287772
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	NIC258	4.7905750431708
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	NIC259	3.18992979534293
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	NIC260	4.65567120884627
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	NIC261	3.94044914088253
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	NIC265	1.38361358968917
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	NIC266	3.31060654157713
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	NIC267	3.34380923800377
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	NIC268	5.1646754240643
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	NIC271	3.47559692676118
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	NIC274	4.57067179062751
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	NIC275	4.30295153102267
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	NIC276	2.80508771368322
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	NIC277	1.87424251721238
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	NIC3	3.35043687529794
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	NIC501	3.77355989640842
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	NIC511	2.7727323137154
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	NIC513	4.33854423326851
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	NIC514	3.55802369656902
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	NIC515	2.16106933752409
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	NIC523	4.34670484815008
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	NIC526	1.63098953137731
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	NIC527	4.23809158086256
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	NIC528	3.01317200359985
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	NIC529	3.68890139276628
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	PB306	2.2913271383231
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	PS2025	2.77587045304735
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	PX179	2.97364901976893
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	QG2075	3.61025889237688
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	QG556	3.68845818048479
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	QW947	2.58470662719182
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	QX1212	2.88400058303983
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	QX1233	2.94555644034178
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	QX1791	3.23385545512698
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	QX1792	3.74764883657935
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	QX1793	3.0178982192245
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	QX1794	4.11005610184117
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	RC301	3.18665932382448
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	WN2050	4.42577038106448
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	XZ1513	3.12975821371756
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	XZ1515	3.6785598578558
Y59H11AR.6	WBGene00077437	Y59H11AR.6	pseudogenic_transcript	XZ1516	1.28497900332143
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	AB1	-0.295072591597452
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	BRC20067	0.579299914077797
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	CB4852	0.594419262957738
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	CB4856	-0.271080718450529
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	CB4857	0.939728842510797
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	CB4858	-0.0650206713424767
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	CX11254	1.67115930128945
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	CX11264	0.814775454761883
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	CX11271	-0.250359588811992
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	CX11276	0.808936969292952
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	CX11285	-0.210682861463107
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	CX11292	0.577141655532221
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	CX11307	1.26201654134974
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	CX11314	0.233828162544969
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	DL200	0.63971679392151
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	DL226	0.524581232177073
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	ECA189	-0.430609621571061
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	ECA348	-0.622293323374911
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	ECA349	0.183056329689495
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	ECA372	0.633447375072571
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	ECA594	-0.0125946587898794
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	ECA703	-0.154172726556969
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	ECA705	-0.0070470140927615
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	ECA710	-1
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	ECA745	0.307218164592527
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	ECA812	0.420559101442252
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	ED3005	0.141629090041664
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	ED3012	1.14386927399213
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	ED3017	0.94457967011868
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	ED3040	-0.266154903406914
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	ED3048	-0.120365598677194
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	ED3049	0.315238882091297
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	ED3052	0.168570217965245
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	ED3073	1.1686823438443
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	ED3077	0.659527374238443
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	EG4347	1.5332100921469
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	EG4724	0.50279574415129
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	EG4946	0.699599093751329
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	GXW1	1.64362871002428
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	JT11398	1.28867087044201
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	JU1088	-0.0296096245343705
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	JU1172	-0.481482119136881
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	JU1200	0.93073870541698
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	JU1212	0.956766911659372
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	JU1213	0.687477193678192
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	JU1242	-0.139586004013594
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	JU1246	0.612515953837189
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	JU1395	0.902711847594083
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	JU1409	-0.107515118198833
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	JU1440	0.0760310728194393
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	JU1491	0.872807390855622
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	JU1530	1.55979056542392
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	JU1543	1.13882025470684
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	JU1568	1.54199686099947
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	JU1581	0.26991479002673
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	JU1586	0.66001321585609
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	JU1652	1.04850961480617
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	JU1666	0.399473676687729
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	JU1792	1.89423425040315
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	JU1793	0.145867933210352
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	JU1808	-0.200452654906947
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	JU1896	-0.565001734927159
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	JU1934	0.136797443597204
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	JU2001	0.58642065609132
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	JU2007	-0.375464680675003
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	JU2016	0.126455200307889
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	JU2106	-0.983776853407102
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	JU2131	0.718410222778832
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	JU2141	-0.454403423076527
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	JU2234	1.10388853993291
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	JU2250	0.356593688890952
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	JU2257	0.849824568168672
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	JU2464	-0.423172849711118
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	JU2466	1.14971832547222
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	JU2478	0.836521644470045
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	JU2513	0.0725969059836238
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	JU2519	-0.591217222326169
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	JU2522	0.189595475244838
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	JU2526	1.13829206690437
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	JU2534	1.11188728920483
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	JU2565	1.2632141752355
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	JU2566	1.26244548031775
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	JU2570	1.04865902966068
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	JU2572	1.04330453992294
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	JU2575	0.448614094535073
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	JU2576	1.63648711627637
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	JU2578	0.198635160823449
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	JU2581	1.15683406253884
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	JU2586	0.632275635411901
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	JU2592	-0.035539751063515
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	JU2600	0.399728401646879
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	JU2610	0.64452117903736
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	JU2619	0.923675312678589
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	JU2838	0.719023868883426
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	JU2841	0.687933985535846
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	JU2853	0.705992836697812
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	JU2862	0.870524251193472
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	JU2866	1.2089168853472
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	JU2879	-0.244758862971973
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	JU2906	1.16440772338525
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	JU2907	0.238422251567201
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	JU310	0.306057075587199
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	JU311	0.790446383404578
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	JU3128	0.682247909397663
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	JU3132	0.0726816078330027
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	JU3134	0.46497493916409
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	JU3140	0.630376958193253
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	JU3144	0.6525187057497
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	JU323	-0.155114200738479
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	JU346	0.152501173453538
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	JU360	0.403717325482682
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	JU367	1.01084679881586
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	JU394	0.518532216555007
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	JU397	1.50606268260895
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	JU406	-0.370889571898991
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	JU440	1.02519756212831
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	JU642	-0.985811042715413
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	JU774	-0.193665400748446
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	JU775	0.474607457004926
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	JU778	-0.159226693522047
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	JU782	0.408279909464074
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	JU792	0.199953927194722
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	JU847	1.16625332387972
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	KR314	0.150153398875473
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	LKC34	0.900167418004765
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	MY1	0.495027764721965
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	MY10	0.602671066197086
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	MY16	1.19601949764653
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	MY18	-0.109165888461834
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	MY2147	0.746291268653301
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	MY2212	1.26045902210796
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	MY23	0.208927271514523
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	MY2573	0.800937937486383
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	MY2585	0.865242757079178
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	MY2713	0.353759460411101
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	MY518	-0.0988588986072712
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	MY772	0.625863625838832
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	MY795	1.78638625600263
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	MY920	0.569098920501265
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	N2	0.4800751969337
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	NIC1	0.882544097235647
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	NIC166	0.56121498132534
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	NIC199	0.323503051875484
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	NIC2	-0.292657136730528
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	NIC207	1.43766258749633
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	NIC231	0.373400600577283
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	NIC236	0.291618425183928
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	NIC242	0.0649677713932502
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	NIC252	-0.453644988742658
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	NIC255	0.0248287734666186
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	NIC256	0.188150024221069
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	NIC258	0.288263170171573
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	NIC259	1.16258854996106
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	NIC261	-0.000595376619810425
Y82E9BL.18.1	WBGene00044402	Y82E9BL.18	mRNA	NIC265	-1
